class	channel	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255
leaf	hue	7.366035940720855e-80	7.191870646460496e-74	3.999235170919575e-68	1.2666005195858619e-62	2.2847099857654222e-57	2.347215970721133e-52	1.3734372825195026e-47	4.577244776576523e-43	8.688583929852113e-39	9.39422656449724e-35	5.78590265737714e-31	2.0301749434664698e-27	4.059223758389878e-24	4.6266409512221604e-21	3.0080956791618245e-18	1.1169240792909255e-15	2.373165979027579e-13	2.8951775471209744e-11	2.0393821184485996e-09	8.368754923651215e-08	2.0271270763088418e-06	2.9495023675405374e-05	0.0002629444517631922	0.0014636302192566999	0.00518584336484402	0.012134214881046608	0.02061791587288702	0.030006047520568953	0.04097733530161497	0.04955779122175894	0.05411708268391396	0.06358697312086224	0.08288407624067051	0.09855794656763278	0.09352079082287887	0.07337621451533984	0.05996467586021884	0.0600178726796942	0.061080070874531094	0.05629529921119422	0.04890282125182367	0.038844749344773354	0.026043735326483523	0.014221751185781761	0.006064276199708605	0.001858426554560962	0.0003752891365300563	4.695272836374841e-05	3.5077590787723785e-06	1.5326717449829833e-07	3.87153228199116e-09	5.617077768931317e-11	4.663838623882066e-13	2.211484351792688e-15	5.981664643352133e-18	9.222924388857796e-21	8.10324591907375e-24	4.056014474088074e-27	1.1564763358208402e-30	1.87819386475206e-34	1.7373735513214826e-38	9.153459575529695e-43	2.7466985336080597e-47	4.694260593607961e-52	4.5693249782015344e-57	2.533171045215392e-62	7.998416403124654e-68	1.4383686047836367e-73	1.4732039654957503e-79	8.593734914423954e-86	2.8551396479933752e-92	5.4025531626614844e-99	5.82233266562303e-106	3.573725928815718e-113	1.2493143397682263e-120	2.48741619289779e-128	2.8206645349076395e-136	1.8217159724386275e-144	6.700946349898852e-153	1.4038408048687927e-161	1.6750424920199368e-170	1.1383086636676747e-179	4.4057565925636275e-189	9.711967132035997e-199	1.219326896767108e-208	8.718852879109771e-219	3.550788386673013e-229	8.236002651769988e-240	1.088013816537348e-250	8.18612908773997e-262	3.5079146070044845e-273	8.561417627219634e-285	1.1900592871517526e-296	9.421450245343866e-309	4.25e-321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
callus	hue	2.9451245671883913e-09	7.322574749713659e-08	1.2373828423614821e-06	1.4324086133884297e-05	0.0001144035666485413	0.0006337424574550207	0.002443048440406173	0.006571549319917778	0.012393511470441739	0.01657454605620224	0.01619938622636823	0.012770605913483668	0.010711415360322373	0.012216243369623852	0.015325708951783854	0.01745721510449379	0.018911248627383664	0.0217045131260047	0.027150337100348303	0.03527726839060307	0.04565872339871405	0.05897936364982215	0.07637626918020256	0.09582983524441209	0.11097104644311438	0.11519898187818269	0.10508554261985081	0.08105292014557418	0.05006594033826153	0.023601559409760605	0.008217691038448896	0.002069424815409127	0.00037118349476094876	4.678909478490052e-05	4.092360871361569e-06	2.454194718240987e-07	9.987123669141344e-09	2.7346455533174324e-10	5.005899401574391e-12	6.097178420913382e-14	4.92478762370577e-16	2.6318003745507616e-18	9.290553642923457e-21	2.164180399320274e-23	3.324307995753761e-26	3.365586109736865e-29	2.245103971436515e-32	9.865952182783583e-36	2.8556781137802085e-39	5.443875856085966e-43	6.834554062149829e-47	5.650647630618133e-51	3.076530193300157e-55	1.1030411116458414e-59	2.604263580610897e-64	4.0489061234749757e-69	4.145223095389579e-74	2.7945646415779145e-79	1.2406107746886984e-84	3.6266986958593184e-90	6.981384335997638e-96	8.849637918888583e-102	7.386916146978326e-108	4.060265527648329e-114	1.4696002867778579e-120	3.5026560793830025e-127	5.497297108421562e-134	5.681386639042667e-141	3.86645438352381e-148	1.7327058265400794e-155	5.113169323809609e-163	9.935938702395222e-171	1.2713965237469236e-178	1.0712886933327182e-186	5.944090421682848e-195	2.1717892393417668e-203	5.225204952555105e-212	8.278322961180153e-221	8.636440468477158e-230	5.933085194333679e-239	2.6839830426187836e-248	7.995255247391706e-258	1.5683330003333287e-267	2.0258048699445082e-277	1.7230993676469896e-287	9.651091153554731e-298	3.559556527857943e-308	8.6451e-319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
background	hue	2.2094621211438605e-77	6.052489874705767e-75	1.5087341372189553e-72	3.4223348252968503e-70	7.0642068995507436e-68	1.3268916427601146e-65	2.2679769751381071e-63	3.527548210801519e-61	4.992733774206185e-59	6.43035565979476e-57	7.536378704755498e-55	8.037510763571696e-53	7.800304482753968e-51	6.88862713271026e-49	5.535857910591511e-47	4.0482593291453856e-45	2.693908561444246e-43	1.631279993500048e-41	8.988874222447247e-40	4.507266440374569e-38	2.056611659971889e-36	8.539304303517611e-35	3.2264416918058765e-33	1.1093185773095615e-31	3.4707224529908886e-30	9.881312155007961e-29	2.5600030761195905e-27	6.035280920737378e-26	1.2947491274839892e-24	2.5275799360282337e-23	4.490092697228933e-22	7.258332369258846e-21	1.0677007152937733e-19	1.4292011506837465e-18	1.740877960052351e-17	1.9296318213169512e-16	1.9463088144626422e-15	1.7864063209300786e-14	1.492038378872253e-13	1.1339948462819749e-12	7.842845534759415e-12	4.935918851116483e-11	2.8267969362745976e-10	1.473174913342821e-09	6.9863222967428e-09	3.014950291257949e-08	1.1840051114513961e-07	4.2313315790145484e-07	1.376147551786902e-06	4.073265805370865e-06	1.0973745919317673e-05	2.6914098676383057e-05	6.011117000316675e-05	0.0001223268764573031	0.00022703878273528058	0.0003849607452723612	0.0005980143961019003	0.0008551736718806137	0.001134378989129257	0.001411823093287664	0.0016739123397568106	0.0019226134115564479	0.002167243325421605	0.002405783236186315	0.002609471449235493	0.0027256998718342656	0.0027025839216505694	0.0025220254180178233	0.0022202417136579534	0.0018825652341874846	0.0016166879893687216	0.0015217825871485105	0.0016705410804736785	0.0021083982090211676	0.0028588260819064	0.0039171788603199285	0.005224992164460187	0.006638572568967851	0.007924688148413664	0.008812605478407395	0.009099578135698193	0.008765444251925792	0.008034111739340313	0.007342606317710095	0.00722662429552328	0.008172341377213267	0.010496925872124278	0.014305861721745358	0.019540949088527187	0.02608226374572489	0.0338169354061408	0.04258136094453662	0.05196218406726637	0.06107977701952026	0.06856762770774232	0.07289162305839691	0.07293215494675008	0.0685322248685331	0.060677281303743634	0.05116602940862347	0.041925855911254105	0.03432203928780165	0.02879067735830842	0.024925271181713927	0.021901574744326333	0.01897488217026615	0.015797121930378927	0.012447259263424756	0.009243518067447484	0.006502088505808685	0.004384034981222975	0.0028751339967709455	0.0018543769141520692	0.001177793180560866	0.0007296165392147462	0.0004338221678578363	0.0002435490962768336	0.0001274038638820924	6.153187825084178e-05	2.727587845310592e-05	1.105757989956256e-05	4.0909436772536525e-06	1.3795396832708218e-06	4.2372546569281695e-07	1.1849462506804803e-07	3.016311083234424e-08	6.988112741421029e-09	1.473389282007576e-09	2.8270304932742415e-10	4.936150406902339e-11	7.84305444009769e-12	1.134011996695001e-12	1.492051191280467e-13	1.7864150309287676e-14	1.9463142025737576e-15	1.9296348544128332e-16	1.7408795137512255e-17	1.4292018749174257e-18	1.0677010224940889e-19	7.2583335550162e-21	4.490093113715403e-22	2.5275800691464273e-23	1.2947491662012252e-24	6.035281023208902e-26	2.5600031007987303e-27	9.881312209094807e-29	3.470722463777266e-30	1.1093185792670503e-31	3.226441695038291e-33	8.53930430837516e-35	2.056611660636192e-36	4.5072664412010117e-38	8.988874223383282e-40	1.631279993596428e-41	2.693908561534682e-43	4.048259329222321e-45	5.535857910651423e-47	6.888627132752004e-49	7.800304482780962e-51	8.037510763586934e-53	7.536378704763761e-55	6.43035565979832e-57	4.992733774207852e-59	3.527548210801843e-61	2.2679769751381792e-63	1.3268916427600518e-65	7.0642068995506085e-68	3.422334825296438e-70	1.508734137218888e-72	6.052489874705121e-75	2.2094621211437435e-77	7.339562677875388e-80	2.2186303056641975e-82	6.10282382006568e-85	1.527593699964234e-87	3.479493414122637e-90	7.2119932783802154e-93	1.3602719481424286e-95	2.334679688642204e-98	3.646363850308184e-101	5.182315314913601e-104	6.702221855381878e-107	7.887600388612117e-110	8.44699299574607e-113	8.231718352695565e-116	7.299783932315401e-119	5.890615050583012e-122	4.32556073289777e-125	2.890382504412857e-128	1.757516292534697e-131	9.724662412600574e-135	4.896444569254859e-138	2.2434597649162248e-141	9.35377377580482e-145	3.548841257264406e-148	1.2252294270282048e-151	3.849279074312845e-155	1.1004555697031247e-158	2.8628379207301817e-162	6.777228738696967e-166	1.4599522799915692e-169	2.8619122382673012e-173	5.10510991691295e-177	8.286764881710418e-181	1.224041298252874e-184	1.6452740923142593e-188	2.012387363249675e-192	2.2398350595486865e-196	2.2685670992365055e-200	2.0908282266869093e-204	1.753542168503168e-208	1.3382745156329207e-212	9.294057092376141e-217	5.873494931516018e-221	3.377683831322647e-225	1.7675533290095866e-229	8.416997359783296e-234	3.647312628538321e-238	1.4382021181447923e-242	5.160573785937827e-247	1.6850282804360303e-251	5.0066534404980315e-256	1.353689316483485e-260	3.3305933180573743e-265	7.456848946991774e-270	1.5192184263349594e-274	2.8165419693705812e-279	4.751638243980818e-284	7.294602740642448e-289	1.0190395883101484e-293	1.2954229921242477e-298	1.498522541196873e-303	1.5774154620324897e-308	1.51098461105e-313	1.31706e-318	1e-323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf	saturation	5.4150447321753917e-20	1.2729260666489866e-19	2.962790197768548e-19	6.82806758029807e-19	1.5581047177501427e-18	3.5204667799295895e-18	7.876107341828686e-18	1.7447527989439184e-17	3.8271048881411266e-17	8.312362014353541e-17	1.787721070851818e-16	3.807150713970338e-16	8.028406176601077e-16	1.6764542410774843e-15	3.4665024757818426e-15	7.0979562719053844e-15	1.43920243833951e-14	2.889762895178572e-14	5.745919354739756e-14	1.1314081871617072e-13	2.2062124276512615e-13	4.2603921035568554e-13	8.147649737332675e-13	1.5431291042241917e-12	2.8944510699412104e-12	5.376893430071067e-12	9.892486714484126e-12	1.8025871270667028e-11	3.2532098045510294e-11	5.815158390297459e-11	1.0295649128532315e-10	1.805502411800934e-10	3.1362048957860427e-10	5.396138569469909e-10	9.196970771389214e-10	1.5527472275064596e-09	2.596944263135407e-09	4.302714741409798e-09	7.06241418881229e-09	1.1484382990907153e-08	1.8502042329746465e-08	2.9532715654367315e-08	4.6706092289999925e-08	7.318892747182215e-08	1.1364092103122331e-07	1.7484691795374488e-07	2.6658272828021755e-07	4.0278593516676347e-07	6.031188104565858e-07	8.950273727999054e-07	1.3164178353851997e-06	1.919087900086679e-06	2.7730637730739667e-06	3.972002091053759e-06	5.639816332281607e-06	7.938676476371447e-06	1.1078505112811371e-05	1.532804926451801e-05	2.102754154866359e-05	2.8602874297242278e-05	3.8581094451086745e-05	5.160688570130371e-05	6.845954002756455e-05	9.006973876150943e-05	0.0001175352719549602	0.00015213463573485352	0.0001953372751097705	0.00024880910153547557	0.0003144118292916396	0.0003941946616064921	0.0004903769345124494	0.0006053205085693638	0.0007414909957511235	0.000901407323909513	0.0010875796687029905	0.0013024364074408538	0.0015482414456188963	0.00182700400009711	0.0021403836498160027	0.002489594136793987	0.002875309965421297	0.0032975802564867087	0.0037557545189322032	0.004248424971267886	0.004773389752867641	0.005327640805336966	0.005907379384961429	0.006508061115075232	0.00712447124405045	0.007750829396029689	0.008380921653307753	0.009008256363671786	0.009626238697785795	0.0102283577642946	0.01080837909248828	0.01136053457538149	0.011879701581412019	0.012361562930462948	0.012802739815970604	0.013200890550761055	0.013554769214173557	0.013864239857125694	0.014130243834195002	0.014354720009248024	0.014540479932504895	0.014691042499439876	0.014810434944589251	0.014902969152769195	0.014973004038978775	0.015024706015447357	0.015061820207430934	0.015087465006793697	0.015103961714576222	0.015112709422165175	0.015114112973185413	0.015107568949559677	0.015091511302219885	0.01506351470878272	0.015020450223734919	0.014958684537299361	0.014874311412518635	0.014763401830909295	0.014622258201384046	0.014447657768313629	0.01423707111425685	0.013988843338379705	0.01370232797985143	0.013377966863084458	0.013017312539928914	0.012622993637932903	0.012198626933197787	0.011748683106264025	0.011278315699309016	0.010793164612071228	0.010299146452448277	0.009802244162020659	0.009308307599370663	0.00882287527838646	0.00835102536908362	0.007897261556733202	0.007465436625102675	0.0070587138907230555	0.006679564066095865	0.0063297929445664475	0.006010593615582021	0.005722615828748052	0.00546604467174407	0.005240680904245264	0.005046016044520855	0.0048812965444349175	0.004745572988497448	0.004637732069875792	0.0045565109791462265	0.004500495641615336	0.004468105821635675	0.004457571365445632	0.00446690469485175	0.004493875043108863	0.004535989827282701	0.004590487998278442	0.004654349252350248	0.0047243217052451054	0.004796969122489456	0.0048687371814468096	0.0049360366342433805	0.004995339765928347	0.0050432853106167136	0.005076786094362807	0.0050931331879490276	0.005090090317147194	0.0050659727006450855	0.005019705340268342	0.004950857014120706	0.004859647730578523	0.004746929076009139	0.0046141386033532765	0.00446323103002271	0.004296590416947526	0.004116928579429875	0.00392717565598725	0.00373036898981166	0.003529546253755622	0.003327648107521279	0.003127434683551008	0.0029314189523465014	0.0027418186329428635	0.00256052691115179	0.0023891009232920824	0.0022287658574170334	0.0020804316946097527	0.00194471910725605	0.0018219908648291268	0.0017123852550137858	0.0016158484660365234	0.0015321635307401194	0.0014609742265251527	0.0014018031745701434	0.0013540642058591915	0.0013170697887312844	0.0012900348855363483	0.0012720789850007006	0.0012622282219991714	0.0012594194469236436	0.001262507859913358	0.0012702794132634606	0.0012814686524934252	0.0012947820647552218	0.0013089263879819972	0.0013226407602516244	0.0013347311063864437	0.0013441048095715184	0.0013498035300184357	0.0013510320269295416	0.0013471810156438994	0.001337842435039414	0.0013228159830183323	0.0013021063603307784	0.0012759112967139674	0.0012446010656778203	0.00120869077295897	0.0011688071814425585	0.0011256521742111357	0.0010799651318871611	0.0010324864998200382	0.0009839246494918925	0.0009349278158671373	0.0008860624497412843	0.0008377988020080737	0.0007905040008196332	0.0007444423393196651	0.0006997820040603019	0.000656607078403148	0.0006149333773298595	0.0005747265247090368	0.0005359206735403184	0.0004984363847309386	0.00046219640119949773	0.00042713835453283546	0.0003932237893228167	0.00036044325243766144	0.00032881753918259334	0.000298395488253223	0.00026924895172207076	0.0002414657219848357	0.00021514126990863818	0.00019037014061989456	0.00016723777556669673	0.00014581339700714432	0.0001261444223940046	0.0001082526907565836	9.213259964919131e-05	7.775108540827237e-05	6.504924334448537e-05	5.394528559472011e-05	4.433847558163269e-05	3.611365809465016e-05
callus	saturation	2.3209684637155464e-17	4.732384875117751e-17	9.573173945476821e-17	1.9213183871635663e-16	3.8257151335749826e-16	7.557848893618592e-16	1.4813525477796007e-15	2.8806841215252568e-15	5.5579181292472695e-15	1.063923076299848e-14	2.020654856264595e-14	3.807676916638122e-14	7.118955287716279e-14	1.3205741858042587e-13	2.430534608114244e-13	4.438491017414541e-13	8.042025252360178e-13	1.4457528235553995e-12	2.5788324723248305e-12	4.564093852724451e-12	8.014754139893733e-12	1.3964707621022213e-11	2.4142445178048626e-11	4.141332880750606e-11	7.048718744193509e-11	1.1904002575280678e-10	1.9947580557213885e-10	3.316678598109472e-10	5.471847955676179e-10	8.957434132526764e-10	1.454968748069165e-09	2.345014836796823e-09	3.750255388176435e-09	5.951149088869066e-09	9.370590668796622e-09	1.464066037905251e-08	2.2697778160758636e-08	3.491696141921375e-08	5.329928841593862e-08	8.073088980495222e-08	1.2133691764882754e-07	1.809600262094215e-07	2.677999318363298e-07	3.9325849738398266e-07	5.730432774896805e-07	8.285911630354299e-07	1.1888820642409179e-06	1.692719612930298e-06	2.3915605124057097e-06	3.352975002084338e-06	4.664816253264186e-06	6.440164482588319e-06	8.823090163599089e-06	1.1995247983294821e-05	1.6183267436075304e-05	2.1666845999799304e-05	2.878737635525649e-05	3.795685090940261e-05	4.96666872681775e-05	6.449601134479689e-05	8.31188265007077e-05	0.00010630939550174682	0.000134945076960679	0.00017000580058506375	0.0002125693479727449	0.0002638016397400844	0.00032494132593282015	0.0003972781427810265	0.0004821247386692341	0.0005807819840631617	0.0006944981559728911	0.000824422812146718	0.0009715566212321872	0.001136698863767301	0.0013203947311835607	0.0015228848892997414	0.001744060002428025	0.0019834230010281517	0.002240061793678075	0.0025126348572411697	0.002799371684995906	0.0030980894437609876	0.003406226416019064	0.003720891924862836	0.004038931513787271	0.004357005243928421	0.004671676145683204	0.004979505184663359	0.005277148630097692	0.005561453489520641	0.005829546720727976	0.006078914252930322	0.006307466423759116	0.006513587226059723	0.006696165699169104	0.0068546088218492335	0.006988836290244044	0.007099258517073075	0.007186739998688981	0.007252550809751252	0.007298309365266883	0.007325919722606875	0.0073375065902259555	0.00733535089432866	0.00732182827578836	0.007299352305080187	0.0072703235760528395	0.00723708523200676	0.007201884944298312	0.007166842946496872	0.007133925451810674	0.00710492265611947	0.007081430544169952	0.0070648358478422124	0.0070563037171334385	0.007056767914517743	0.007066923588535166	0.007087222884016161	0.0071178737741770795	0.007158842535827983	0.0072098602286416215	0.007270433391922369	0.007339858958482637	0.007417243134673522	0.007501523742506779	0.0075914952983849844	0.007685835943107237	0.0077831352613202094	0.00788192204649616	0.007980691178924911	0.008077928976513644	0.008172136628813373	0.008261851603942862	0.00834566719280339	0.008422250592495052	0.008490360102724795	0.008548862094167322	0.00859674839464813	0.008633154626606483	0.008657379826764736	0.008668907404418853	0.008667427173148664	0.008652857850933058	0.00862536909569544	0.008585401855683183	0.008533685591482685	0.008471250788160927	0.008399435134994101	0.008319881813013165	0.008234528497581096	0.008145585949480772	0.008055505424155753	0.007966934561865665	0.00788266191579445	0.007805550812383406	0.007738463797959272	0.007684179485558509	0.007645304151057582	0.007624180911708671	0.0076227997248885125	0.0076427117417104855	0.007684951711456271	0.007749972133743638	0.007837592676321992	0.007946968005404877	0.008076576610591855	0.008224232457817138	0.008387120394782038	0.00856185520089162	0.008744563067277602	0.008930983171804222	0.00911658594560125	0.009296703680560663	0.009466668367435913	0.009621951139506568	0.009758297471627132	0.009871852375532088	0.009959270245359947	0.010017804726048714	0.01004537496323435	0.010040605788664721	0.01000284072648331	0.009932128089472752	0.009829181783129587	0.009695319664816912	0.009532383340069553	0.009342644058127715	0.009128699852752945	0.008893369242755694	0.008639586662166104	0.0083703043565025	0.00808840480141892	0.007796626829732168	0.007497507658389107	0.007193341958308136	0.006886158075968965	0.006577710558931082	0.006269487311097811	0.005962729047813456	0.005658458261797308	0.005357514659715505	0.00506059398294079	0.004768287269146742	0.004481117917750423	0.004199574357946182	0.003924136644314758	0.003655295880848668	0.0033935659595164167	0.0031394876571369103	0.002893625632454096	0.0026565592786675692	0.0024288686977261206	0.002211117261951375	0.0020038323145236334	0.001807485538895153	0.0016224744104910305	0.0014491059492775808	0.0012875837394647337	0.0011379988949940375	0.0010003253488105822	0.0008744195509887446	0.0007600243935707633	0.000656776952740879	0.0005642194616277028	0.00048181280499887987	0.00040895176139140246	0.00034498120589090096	0.0002892125216956053	0.00024093954228085677	0.00019945344849567716	0.00016405616584031648	0.00013407193637101988	0.00010885686802587738	8.780638402586397e-05	7.036060053766981e-05	5.600774806475331e-05	4.4285819000751726e-05	3.478267005748557e-05	2.7134834893454482e-05	2.1025311311493602e-05	1.618058167670352e-05	1.2367107918687736e-05	9.387516899196736e-06	7.0766611619304026e-06	5.29770691167033e-06	3.938367818098552e-06	2.9073717192759857e-06	2.131218809197843e-06	1.5512652492324565e-06	1.1211457385570938e-06	8.045324618528945e-07	5.732157874943985e-07	4.0548371664783947e-07	2.847718726425337e-07	1.9855321108922088e-07	1.374360644521518e-07
background	saturation	0.00043462920825080556	0.0016314342261298112	0.0048167952272333715	0.012988440370616767	0.03219678315985504	0.06463743243597499	0.09676113441361163	0.10697283381234726	0.08855095505004652	0.0559039528715292	0.03209686616824731	0.03388618927579421	0.06314963776825003	0.10157396274177524	0.1181766994787092	0.09786818382301996	0.05723611622088321	0.023255032452743834	0.006429594900938144	0.00118615749428126	0.00014372895198772618	1.1308268776915764e-05	5.731359377382966e-07	1.8613809957360205e-08	3.8603733408108926e-10	5.101176222028816e-12	4.288802609210379e-14	2.2920746680638186e-16	7.782065472092284e-19	1.6779269275318523e-21	2.2969982035475808e-24	1.9961470456013222e-27	1.1011012833767714e-30	3.855126074695863e-34	8.566625728188488e-38	1.2081762660986664e-41	1.0814174740896147e-45	6.143201697862174e-50	2.214785987346937e-54	5.067603665387503e-59	7.358788266112134e-64	6.781754614598791e-69	3.966518602361633e-74	1.4723406401171294e-79	3.468472917959597e-85	5.185604698565133e-91	4.920299356842877e-97	2.962883808912968e-103	1.1323186512667897e-109	2.746335742184807e-116	4.2273627229991294e-123	4.129679110015396e-130	2.560318560079787e-137	1.0074015239178299e-144	2.515602988339439e-152	3.9866902931748136e-160	4.0097176570989377e-168	2.559446077919161e-176	1.0368336232267036e-184	2.665649576886961e-193	4.349385857975785e-202	4.503847899296661e-211	2.9598546804408983e-220	1.234491087995508e-229	3.2676567146078243e-239	5.489285101105826e-249	5.852292797525971e-259	3.959744836505234e-269	1.7003536274410375e-279	4.633852434751722e-290	8.014492799614147e-301	8.79712540107e-312	7e-323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
